comment_id,n_tokens_matched,gioia,tristezza,rabbia,paura,disgusto,fiducia,sorpresa,aspettativa,dominant_emotion
kfr4gvl,1,0.4806718433421521,0.1276958885754493,0.1164599780853773,0.1123585560734897,0.0574189038745937,0.7211511241407771,0.3345301864696532,0.484801040693481,fiducia
kfq697r,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutrale
kfpcdso,17,7.089502542294682,6.731030360151838,6.35537873716643,5.895395136914217,4.273480404945681,7.7707128318278125,6.867817216454548,9.023166766218432,aspettativa
kfoa815,12,5.623954746138733,3.700597203082118,3.6516572809465973,2.804055817491969,2.9719952373229037,4.889911149630697,3.9101288829834417,5.31108019447905,gioia
kflfo20,4,1.3891944624582029,1.2110730648230283,1.219845132354269,1.5325880589128265,0.8542762372738468,1.3486517336295785,1.414986172599052,1.5759469146411542,aspettativa
kfjtpno,7,4.700755359401093,0.9092321075858065,0.7245496142803816,1.0716320852180332,0.435582046291125,3.2264009872089474,2.51509399024079,3.870433820892921,gioia
kfjo89r,2,0.9647974602544814,0.6695866460161484,1.2553806018469866,0.8339681250406847,0.9068423857275598,0.8075677383033291,0.747994566350987,0.887926470894229,rabbia
kfjkz54,2,0.6807867968014079,0.6752144411072538,0.6630407431293379,0.7459910178486795,0.5313941172182634,0.9948765434295452,1.2044914558751645,1.640678889605188,aspettativa
kfjb6p9,5,3.3028365751149527,1.7050672572310255,1.3425667881723953,1.1880063517409045,1.1594236378356468,2.1813532241434976,2.165002950693613,2.2299847037910707,gioia
kfhjw1h,12,5.061140602911758,3.2169114011415396,2.9575123673066477,3.486201832046754,1.8818297510679962,6.059376084225857,4.672365118909597,8.1958115966378,aspettativa
kfg9ejx,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutrale
kfg2t5m,8,4.304315362320377,2.216188422582726,1.9379681868162526,2.0096107452260936,1.3783691277175631,4.229382270547517,3.5799119266488972,4.671946158990266,aspettativa
kfeav8x,12,2.7279208951307528,4.391384072048524,4.398428488801934,6.597082487073157,3.7891997288450425,3.366753904859919,5.02557773254661,4.797588616520661,paura
kfaienx,18,5.093534180822363,9.070493760348812,6.031169035015281,6.749762165077131,4.393979290845491,6.592634739639315,6.598834613545401,8.907760135548656,tristezza
kf9kiqw,9,4.543576583890662,2.901125109036704,2.7775650002922454,2.881099431735105,2.3462069983789466,4.457766474956497,4.395798245123604,5.273916746504072,aspettativa
kf9i1k2,2,0.5732363379961941,1.2766574231066383,0.531462945714062,0.9315547978712428,0.3959561880786004,0.9496296175553236,0.8040399294484658,1.3601385923540683,aspettativa
kf8t1mk,10,5.407998431931725,2.468566679644627,2.1005127278690034,3.3275581689439004,1.5123142549615138,5.6647701414735,5.054436962761458,7.181156435093854,aspettativa
kf8mje4,12,6.272491421545424,3.3708513993486737,2.921025254122191,3.2744264706635713,2.0656423669768116,6.268265071994622,5.797882245177007,7.148569302722186,aspettativa
kf7b780,13,5.075853542890956,3.0365567782834986,2.9239372761740148,3.551331085635384,2.937707345041478,5.361414137643505,4.90087188458694,6.042659900878581,aspettativa
kf6ucwv,13,6.042857610035111,3.3140916685065256,3.3124995439969727,3.3002292283208186,2.3387219739849896,5.950061653748508,5.741559806029629,7.167895556792663,aspettativa
kf6iy6q,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutrale
kf6hubm,8,2.362627634597076,2.2251921584497474,1.9008316265932228,2.3783624922447593,1.5331131785607293,3.266217360470995,3.1854137384940517,4.091853870273198,aspettativa
kf62drr,10,5.207247483049944,2.277555752451145,1.97455910627683,2.244430721817924,1.7043961750432233,5.31303556207717,3.4774812128748738,5.914398329819262,aspettativa
kf5uyek,11,3.8948875362083237,2.180059118151671,2.1686221270373314,3.106737825103311,2.1418605872331713,4.414400411798275,4.357316482307639,6.01209275900925,aspettativa
kf5j69m,4,1.9343224920061288,1.4025677794538791,1.4069314239938744,1.1275971622993073,0.9248859659626955,2.114601973037446,1.7233659779895645,1.9627726279457764,fiducia
kf5i77k,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutrale
kf5ezaq,12,4.465261400310856,3.575857668932822,2.669533585329429,4.32862627952519,1.9484305547338874,5.710418279072826,4.810067126135531,7.808618862034602,aspettativa
kf4tb50,3,0.68642693541853,1.135366480318504,1.2789186846607656,1.1582328358773664,0.6932927044138627,1.0766543957688515,1.1220685974968947,1.483146555348409,aspettativa
kf4o0dh,37,16.261924604802847,10.779196851661775,10.310529531582503,11.111748444174356,6.07956559076333,18.124469629433385,15.54312548155962,21.564140178853446,aspettativa
kf4i5lj,7,1.8498244793271759,2.067108235042521,2.1980513659628365,2.717183088741404,1.3944311388620567,2.7485420251505692,3.2347288125718507,4.079898506569502,aspettativa
kf4h4gs,8,4.071134909498209,1.4840587784528427,1.965647580253547,1.6198989195089675,2.2280744579888423,4.102445282813179,3.569802415769556,4.067699906937573,fiducia
kf4ef9e,1,0.4690998806909136,0.091612466620806,0.1361350325264628,0.1122062493493501,0.0614378614710992,0.3956755273906729,0.303865049446105,0.5854134885467693,aspettativa
kf4e5en,3,1.418384787432879,0.6187508709268316,0.863301340710721,1.2627459679318105,0.6063303211408715,0.8327426071373736,1.4155818399659303,1.317322770994944,gioia
kf4dgne,14,6.856641887766566,2.0595697739834846,2.3344358816111392,3.573061564278758,2.0999704243130446,5.9136231565404564,5.350282256202096,6.966188478449017,aspettativa
kf4cgb4,8,2.3943842748170794,2.5088452369071197,1.2242484982423143,2.229102864510233,1.242379122426899,3.1933176342595075,2.690374092434091,4.281448308316309,aspettativa
kf46yc4,1,0.2395031679212905,0.3088885268657293,0.2361700602775917,0.2614262646721768,0.1966863366488628,0.3127094840184689,0.618000709941456,0.4254128005348422,sorpresa
kf41k1q,3,1.6925543188193395,0.3135410355369884,0.23965236640820659,0.4065893301295231,0.1872439502240027,1.829253582116575,0.824909338849006,2.1105136677161536,aspettativa
kf3ylq3,4,3.3993028993788554,0.8325358724083189,0.7495128237495442,0.6705449176130789,0.45172101812389664,2.165157618307201,1.7505399213432755,2.091429350259525,gioia
kf3onp6,13,6.14960704543284,2.9875252761946514,1.9702078010756336,2.960441170394531,2.031568343356117,6.908166405124185,4.527648950193087,8.704865631106415,aspettativa
kf3n9ec,1,0.0580291602820016,0.7470404682631318,0.8760572145159407,0.5731148300937534,0.5865264834135145,0.1133307941012944,0.2377206714208121,0.1606636099158587,rabbia
kf2ypn3,8,4.001265191998995,1.7928949105352054,1.3758993333492477,1.6312798936349315,1.1729594705953141,4.307192525919696,3.8635230256204243,4.818133322610427,aspettativa
kex4zhi,4,0.6956939228205149,1.6809263908466443,1.430007558451999,1.1751119184775316,1.1292729254792353,1.4586957412899244,1.0071567792091471,1.480254639316724,tristezza
kewpcok,4,1.9272974665616123,1.1866260792885026,1.209521589563438,1.674112780795296,0.9407993908642851,2.4349913437067694,2.134988612644469,2.2428658498989975,fiducia
keunhz2,2,0.1947565139720523,1.170264135407896,1.5481781450830547,0.8620358945258129,1.0230778707093509,0.2276922307914805,0.880564625174967,0.3844367603486314,rabbia
kenxswj,13,5.938184063401509,3.7323788446174904,3.4742514822081856,4.317897535963654,2.2957270120238484,6.337894776865232,5.452133627808473,7.2976022548504424,aspettativa
kenrr2c,11,5.101898040993311,2.663261767306185,2.3814945981759204,3.3819236140775915,2.0557429837476406,5.428852803712908,4.6464600667761555,7.186741758277359,aspettativa
kem8gtj,4,1.4507621975391194,0.6322629012663434,0.3912231207664505,0.5510037637790832,0.2627870257905442,1.900356208054262,1.17105796781435,2.258527033626189,aspettativa
kem5pp4,10,4.560355749662401,3.781363012084455,2.4882826518183276,3.1846341459572005,2.1487476525555933,4.334802467057604,3.9581559379199915,4.927229709653386,aspettativa
keltjbz,1,0.114716107624493,0.7797209745090711,0.5821707305593243,0.5083699184030503,0.4217340901791676,0.199639845525357,0.3651247618832757,0.556178871812202,tristezza
kels2j7,1,0.0559567755083419,0.3770713315547224,0.9888786733031888,0.487234354303181,0.602659980069588,0.0844102169216082,0.2353401596354448,0.2274196147222006,rabbia
kelqd3i,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutrale
kelq5d0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutrale
keloa5g,2,0.1119135510166838,0.7541426631094448,1.9777573466063776,0.974468708606362,1.205319960139176,0.1688204338432164,0.4706803192708896,0.4548392294444012,rabbia
kelfltj,1,0.7246877012261524,0.0438325480335859,0.0454240000770721,0.0688184560915157,0.086255690252519,0.2969937768710542,0.2844099354547998,0.2508297000654805,gioia
kelauar,14,9.78495318529798,2.777759920459272,2.6290808581634035,3.277763884184725,1.7250431754675535,8.053550472045988,6.951909074275244,9.499492599701833,gioia
kel5yq6,4,1.6683461398093316,0.5815321100513401,0.5666647028892237,1.3756627034196627,0.4705246222744835,2.3082166094353713,1.714309574405941,2.1902665823572884,fiducia
kel2ta4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutrale
kel09sr,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutrale
kektsye,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutrale
kek8bce,2,0.1705744771702823,1.3393207637671711,1.1280047860254074,1.3664757205130635,0.8878259499721493,0.2593930705387304,0.5869561068049434,0.4719139036302009,paura
kei3iyv,1,0.7330169069839356,0.0619700146976299,0.0517963710715785,0.0887394226127864,0.0390139063675831,0.6095395389806356,0.3313697374145477,0.4839720698896277,gioia
kegqfzr,8,3.5703488619392303,1.705589078280342,2.032647055744586,1.6524862368164879,1.774368674466997,3.026780631233574,2.6356311106511336,2.6479228097162473,gioia
kefzaxt,3,1.1394170433917017,0.5843750654868562,0.8691292270851545,0.824931567074974,0.4494582951220948,1.4976077264422647,1.3537114926017295,1.9688921884698383,aspettativa
kefu3ml,13,7.69575176002675,3.2288334418815126,3.736278531234471,4.06246759033005,2.9230991386144933,6.089136476920544,5.237169976235154,7.10433413007847,gioia
kee9olr,38,18.23759455112932,9.496350577485078,8.79730756617478,14.517962260288728,5.738065304011246,21.321880796946452,15.349190061954069,24.379108658997964,aspettativa
kee7a6h,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutrale
kee1z90,4,1.140949807737535,1.486938128282743,1.4997289928450588,1.3634123856556082,1.2217437814485728,1.5027929506937425,1.7988114877645722,1.2518199851274885,sorpresa
kedrpmz,2,0.6838438131705037,0.8722396715992172,0.9078170533902502,1.201131391153112,0.7883963150871987,0.833942140422519,0.8511779356204914,1.143161990154369,paura
keceqx6,3,1.9481642693860572,0.40057458123339856,0.400087903049679,0.43380789491619826,0.1963947076131301,1.9587791585547563,1.5299448573828713,1.8126149674811134,fiducia
kebpno7,7,3.8906018180401873,1.8966013866035394,1.5764388588029157,2.292854448432248,1.214022344319249,3.6932985367999356,2.9251248066264677,3.771995737122672,gioia
kebixyh,1,0.4585256260503507,0.1651766973547053,0.0794634835746585,0.1497572504916096,0.0593544212094392,0.6623891790223136,0.2975416294795034,0.8262411984056481,aspettativa
ke8hx3q,5,1.8849610867957973,1.7915717413102417,2.2727690890551875,2.1206779286164723,1.5201119284317821,1.939931938496163,2.703063134090075,2.0367177355531596,sorpresa
ke7nusz,2,0.7381358001700906,0.2926185983976383,0.35529762265776677,0.5545646046475727,0.2193916361156825,0.9710866893859413,0.7175071800254202,1.413111078747836,aspettativa
ke7nlr5,1,0.8313794602754995,0.2670620984123946,0.1171795207701096,0.1206542897003457,0.1037553463425138,0.6066999201626262,0.3389080998792413,0.6501031301996361,gioia
ke7n4r2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutrale
ke6tzt9,2,0.9515774389768016,0.3820870989829983,0.34039504767733264,0.5044332695569729,0.2423401515502442,0.9534113154047579,0.8893327117455854,1.1571901083030185,aspettativa
ke6swek,20,6.577735940372368,8.65660297340281,7.4535869679047035,6.873634674128487,5.807123639776216,6.502087452124022,7.202194225164843,9.559328832370484,aspettativa
ke6h36k,6,1.8770321760037585,1.8536155542719612,1.9545957088543497,2.022984190703891,1.5604046383966308,2.2710711406615443,2.7762783440887184,2.1670804355064224,sorpresa
ke6gtlv,4,0.5428146694712643,1.7161844109280566,1.598034595567699,2.1128453767418853,1.25303732365493,1.4614793672796524,1.2670271826350437,1.9876842813985975,paura
ke60wuw,10,2.854451527613784,3.5233488949918743,3.662027148224198,2.912784221466769,2.299961984663053,2.8332649811952098,2.8449807706395456,3.673066448646593,aspettativa
ke5y2nm,2,0.833922270347524,0.7411852808455883,0.7658234525530044,0.705804446318743,0.5141124472899414,0.7056612461790521,0.5959832626828561,0.9701036812369912,aspettativa
ke5vpi3,6,2.3351508118494397,1.1461291050656075,1.3918735788987715,1.5066065532012825,1.1619539547213569,2.753738750305724,2.232249626898822,2.994211195550139,aspettativa
ke5p7ms,1,0.8304727293781013,0.1794353447438392,0.2847292983579513,0.204448868552309,0.1271799347310956,0.5709951071769668,0.4237871573487125,0.4284524817832607,gioia
ke5m3v1,8,3.030120605600464,2.929146537540202,2.7805744205811798,2.475878298042815,1.7326562336971048,2.8968250966207694,2.8496633571302095,3.76946282330229,aspettativa
ke5lpom,39,19.911116053476572,9.50664165525708,10.108346725832819,12.70094890270615,7.524341815929469,19.462486357498758,17.92886301876686,23.551993444623342,aspettativa
ke3bbho,7,1.3116872598530445,3.5484943280354337,3.922586257058092,4.055504892541672,2.596906862414709,1.4635008295215384,2.647004471235511,2.4359963398007727,paura
ke3a2u1,7,3.966400498156083,1.7029162815372336,1.6677576257548934,1.6033893216388022,0.9013580783126383,2.573643709503407,2.4726044661374544,3.4193228065032812,gioia
ke2inzz,8,4.544349977161939,1.6525176469750875,1.3669192934516627,2.376155239171826,0.8815299152719889,5.439738812562108,3.9819608046463566,5.509392020498376,aspettativa
ke2g6tu,3,0.749341733497255,0.9055321064053137,0.8539852555624066,1.4981048923008937,0.7012039853202324,1.2329881799739808,1.4181252349784135,1.8141870704023084,aspettativa
ke18t2u,8,3.0596880984903834,2.104122072179799,2.4350406385803036,2.5102863160734823,1.6717418576716037,4.025085720906125,3.3842578099764373,4.705855898734102,aspettativa
ke143mn,2,1.8356501786015746,0.16538332641200099,0.3127062150941571,0.1731209723916353,0.1360780873990785,0.9346831023661812,0.619773507822649,0.7411884652304156,gioia
ke0s31v,25,10.705042056201243,5.364224939009216,5.487305305003796,8.395158428706603,3.6535866055966477,13.794987426831758,9.625419897076913,15.84030731843361,aspettativa
ke0oo9b,2,0.8410359086061154,0.5881676079702157,0.5201097265096524,0.8541224637635311,0.309033579724934,1.2133415183712772,0.933766582666238,1.1887222821390155,fiducia
ke0izu3,1,0.074444139377837,0.9430063564647126,0.6760962554471135,0.7527856901596892,0.53941433617959,0.2252369287529402,0.2760683936450411,0.2073416186225392,tristezza
kdymktl,1,0.9965092147348564,0.0478097329226191,0.0486258490850025,0.0815379890699641,0.0380207356582615,0.3907845413169233,0.4356146513869563,0.4056431353297539,gioia
kdvndzf,74,34.45844523203075,14.063280858328373,13.182722625905678,18.905272675688728,9.886666528187435,35.39972561292703,30.51698837644138,41.97035530495666,aspettativa
kdrzfly,4,1.426531778923887,1.7846717268763495,1.2419482255778203,1.0164515821170224,1.3490662533227935,1.6465428426956423,1.041978303520056,1.7763281006153835,tristezza
kdrftj8,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutrale
kdqql3t,5,2.296763758880586,1.7400172824054096,1.3260959159386607,1.4627728310701085,1.0297303658092574,2.590990270534016,2.01469236764654,3.381254235304202,aspettativa
kdqmjt1,2,1.0024670831248907,0.7167194670357933,0.8457689309073195,0.4433825209543777,0.47071514341730547,0.6952737401592967,0.9786794380744956,0.7035934686244226,gioia
kdqdgwd,4,1.7770557251394596,0.7517612457119572,0.6262925273840392,0.7311594268155592,0.3595810717013174,2.1247053034050243,1.6852263662465177,2.651129608207497,aspettativa
kdqbyt0,2,0.22732302557083062,0.5867661870780743,0.5422201920553413,1.1036405807726972,0.4858203895272508,0.24473314579761102,0.399444853041391,0.3310100251633809,paura
kdq1i9a,4,1.298759818888764,0.9170228559308466,1.3071288137902495,1.024331948605211,1.00396359248284,1.14416583818817,1.2068081493134704,2.2471109065260135,aspettativa
kdno7au,12,5.259634887310767,3.093819684364795,2.9643254626475235,3.0603921903724984,1.930149438725683,6.529967808238851,4.897989022230202,7.130220701991153,aspettativa
kdngu8y,2,0.7917581091377213,0.7539123306597262,0.8964212248200842,0.9782127456423526,0.7302849618207843,0.5433159844583693,0.6302146810356442,0.7651972314699602,paura
kdn58fi,1,0.7044586746624997,0.0756848366435525,0.0601692166768028,0.0976426019488676,0.0442934068630894,0.6342463650635056,0.3268642275035354,0.8630918167929693,aspettativa
kdmslb6,16,7.84803465569277,4.331156469530615,3.27787928508225,4.413973957951652,2.504491581724379,6.181286405304226,6.811230414307453,7.850343505416884,aspettativa
kdlmhq2,9,5.377425483103088,1.8853296615941333,1.568188312037258,2.014227096972718,1.0285750273985819,5.628072060994002,3.9964791659213073,5.4984991249118815,fiducia
kdllhue,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,neutrale
kdggpdw,1,0.2926217892726114,0.1650231389917407,0.1916112987993618,0.3226591443730109,0.1640047078067649,0.6052548508256532,0.3821730602247222,0.904640882959632,aspettativa
kdgdmz3,2,0.48033041258741593,0.8111129928872265,0.7797553942213181,0.7437619559045234,0.6626555655857613,0.8298959608338066,0.7635539990575269,1.4512564677709094,aspettativa
kdc35gt,12,5.193355353692177,2.571066868572978,2.1217885905254663,2.776208188483352,1.5923697478310674,6.477036943188262,5.175137012150898,6.903299949818961,aspettativa
kd973r4,1,0.8456144594002926,0.2993298146276583,0.1382015959741815,0.140519355310936,0.1806426596818726,0.6834859772260685,0.5032986238183594,0.6420163705546114,gioia
